"year","month","CC","EC","LC","OSF","WO"
1965,12,-4.73426055908203,-3.54851388931274,-5.49505090713501,-4.62098741531372,-6.03145408630371
1966,1,-7.21584796905518,-7.12727117538452,-7.46253728866577,-6.48256015777588,-8.89945602416992
1966,2,-7.41729879379272,-7.4415545463562,-7.75446605682373,-6.88137722015381,-9.22113037109375
1966,3,-0.600905954837799,-0.0130841415375471,-1.48731911182404,-0.612876713275909,-2.28820943832397
1966,4,3.06172108650208,3.2678120136261,2.89566349983215,3.07283067703247,0.437678754329681
1966,5,9.67898654937744,9.85857963562012,9.49320697784424,9.83281421661377,7.25520086288452
1966,6,12.2713956832886,12.8951406478882,12.4153499603271,12.5479202270508,9.78537940979004
1966,7,17.7539043426514,18.0435409545898,18.2657299041748,18.5820484161377,15.3458347320557
1966,8,15.6684017181396,15.8264932632446,16.1809711456299,16.4803314208984,13.2655029296875
1966,9,12.1155424118042,12.419225692749,12.7808694839478,13.0019521713257,9.8827600479126
1966,10,5.29712581634521,5.04480600357056,4.91096925735474,5.23828840255737,3.4154040813446
1966,11,0.899552345275879,1.12127637863159,0.836856961250305,1.02493524551392,-1.18006145954132
1966,12,-6.49995756149292,-6.31704521179199,-7.02133941650391,-6.05765151977539,-7.45822763442993
1967,1,-4.51427793502808,-4.59533643722534,-4.20273351669312,-3.89721965789795,-6.57431840896606
1967,2,-4.20942974090576,-4.57651615142822,-4.41196203231812,-3.24880123138428,-6.16601276397705
1967,3,-0.0965211689472198,0.292942762374878,-0.330628305673599,0.701740443706512,-2.62838649749756
1967,4,1.40885281562805,1.27336168289185,1.60679984092712,1.45915627479553,-1.6979513168335
1967,5,6.40764760971069,6.30941581726074,6.89279460906982,7.0856204032898,3.56703352928162
1967,6,10.7896099090576,10.9208469390869,11.1490411758423,11.1538314819336,7.98008108139038
1967,7,17.005069732666,17.4530143737793,17.8201847076416,18.3029842376709,14.6510953903198
1967,8,16.8681793212891,17.6194362640381,17.6717338562012,18.1223468780518,15.0286436080933
1967,9,12.1460609436035,12.0988130569458,13.086422920227,13.5139808654785,9.9605655670166
1967,10,6.37479639053345,6.63963031768799,6.53739833831787,7.00600576400757,4.56364822387695
1967,11,0.804473042488098,1.35520815849304,0.864847898483276,1.17907702922821,-1.10137343406677
1967,12,-8.11964702606201,-7.65423774719238,-7.86811780929565,-7.73295497894287,-9.77184867858887
1968,1,-6.33653020858765,-5.76844072341919,-6.72072267532349,-6.68357801437378,-6.75684595108032
1968,2,-2.94579434394836,-2.51799511909485,-2.3208327293396,-1.44333505630493,-4.47162008285522
1968,3,-0.00151929585263133,0.366315215826035,0.483599603176117,0.920875370502472,-2.28566837310791
