"year","month","CC","EC","LC","OSF","WO"
1906,2,48.2453804016113,73.6838989257812,54.1961212158203,69.2654418945312,95.4199981689453
1906,3,109.346672058105,125.399719238281,108.593643188477,114.729400634766,172.677474975586
1906,4,63.4701614379883,71.6872024536133,67.5111541748047,83.4756088256836,98.0390472412109
1906,5,115.909194946289,106.185035705566,116.825569152832,129.635559082031,164.012115478516
1906,6,48.7133445739746,38.90283203125,39.5693664550781,43.9623603820801,85.9280395507812
1906,7,11.7531576156616,12.6927738189697,10.9024248123169,9.78719234466553,12.1899709701538
1906,8,77.5795211791992,92.1496124267578,71.3730392456055,77.5024490356445,113.351936340332
1906,9,28.2567958831787,31.8049163818359,33.4404602050781,44.9814338684082,28.6492004394531
1906,10,9.12831497192383,9.81782722473145,9.35624313354492,9.56935882568359,8.96884250640869
1906,11,62.426342010498,68.9136581420898,59.1522407531738,76.9295883178711,106.824356079102
1906,12,57.550407409668,70.9836654663086,89.9575271606445,139.901107788086,107.287796020508
1907,1,117.768676757812,193.482986450195,155.98747253418,222.157150268555,269.086669921875
1907,2,122.72826385498,175.346984863281,180.391586303711,265.839111328125,265.417510986328
1907,3,105.928115844727,146.54084777832,101.564720153809,119.983001708984,221.720474243164
1907,4,48.9506950378418,52.8797874450684,50.8044853210449,61.3296432495117,78.7776947021484
1907,5,66.8975601196289,64.9999389648438,67.2617034912109,69.5622482299805,82.1155853271484
1907,6,69.2318572998047,60.8362007141113,60.4728393554688,66.3015365600586,112.826034545898
1907,7,12.2623844146729,18.1466999053955,8.39696216583252,8.08680534362793,19.9468955993652
1907,8,43.5256538391113,42.7968978881836,43.9558601379395,44.9303321838379,45.4674339294434
1907,9,8.83170509338379,9.25121116638184,8.83496570587158,8.84972476959229,8.96513652801514
1907,10,35.8706245422363,53.7202339172363,36.9274597167969,50.7020568847656,59.355655670166
1907,11,17.9704475402832,23.0885715484619,17.0334205627441,18.9544467926025,37.268253326416
1907,12,100.172134399414,123.632286071777,142.362380981445,176.398101806641,199.684753417969
1908,1,26.86474609375,32.8106460571289,35.3297233581543,51.3391342163086,45.3483848571777
1908,2,32.7744293212891,30.6466522216797,34.3241004943848,35.074649810791,60.5500335693359
1908,3,59.7425918579102,69.9517059326172,71.3347244262695,95.1123962402344,100.987098693848
1908,4,17.672046661377,14.9419431686401,18.9653148651123,21.052734375,23.3922481536865
1908,5,112.49681854248,118.361404418945,111.359489440918,116.716018676758,158.104049682617
1908,6,83.2639923095703,59.3652038574219,71.8376998901367,88.2846603393555,147.213531494141
1908,7,31.1707439422607,36.2278137207031,21.8163452148438,17.4071464538574,38.7212867736816
1908,8,41.730583190918,32.4862213134766,37.8645210266113,39.0131607055664,69.3846206665039
1908,9,66.8088607788086,66.6883850097656,67.2494812011719,84.0656890869141,90.8035659790039
1908,10,84.1773223876953,68.4001693725586,92.4896697998047,124.974456787109,126.471504211426
1908,11,33.7332725524902,30.0587978363037,42.1355743408203,56.9058494567871,57.2734146118164
1908,12,24.0094337463379,33.5056686401367,25.6220836639404,33.4834671020508,42.4717407226562
1909,1,190.230041503906,421.685791015625,263.110107421875,414.148620605469,424.073638916016
1909,2,96.3275375366211,144.98503112793,118.66316986084,156.391525268555,206.985504150391
1909,3,89.6378860473633,146.407928466797,105.386032104492,149.475463867188,175.721069335938
1909,4,42.3420257568359,48.4750556945801,44.3418197631836,54.3013114929199,73.2800903320312
1909,5,66.3890762329102,68.5817718505859,70.2901077270508,86.4019241333008,111.747344970703
1909,6,13.2089748382568,9.35996723175049,12.0645093917847,11.1148996353149,20.3370685577393
1909,7,27.0393943786621,27.8099899291992,29.4775257110596,35.4650115966797,26.7534713745117
1909,8,62.5783042907715,90.5692138671875,54.9433326721191,52.3817176818848,104.213409423828
1909,9,70.3762893676758,60.8568458557129,71.7158813476562,87.8683242797852,115.768661499023
1909,10,26.2455158233643,38.5405654907227,28.7681827545166,39.8942604064941,51.6930961608887
1909,11,140.586196899414,157.001220703125,169.622222900391,228.243453979492,223.502151489258
1909,12,76.5732727050781,145.515167236328,119.159339904785,186.228652954102,170.729690551758
1910,1,53.7742042541504,81.4004516601562,77.3071212768555,105.119552612305,102.268592834473
1910,2,50.6099700927734,64.1453399658203,67.7678833007812,89.3143310546875,91.3706741333008
1910,3,39.8073463439941,51.6221122741699,48.0800323486328,62.5249671936035,71.8774795532227
1910,4,26.8766689300537,22.4831275939941,27.0182113647461,28.7927989959717,41.0878410339355
1910,5,20.0131015777588,17.4539184570312,21.3873558044434,25.456823348999,29.6756076812744
1910,6,3.89316844940186,3.30767011642456,3.52582669258118,2.60907220840454,3.96580052375793
1910,7,22.3059215545654,22.9129486083984,19.9223670959473,18.2181148529053,22.3097057342529
1910,8,16.4555320739746,20.4270191192627,12.8629503250122,13.0943288803101,32.6893196105957
1910,9,26.8764324188232,24.3267440795898,22.0361003875732,22.6112537384033,35.2331314086914
1910,10,51.3606758117676,60.1956787109375,53.5051078796387,67.4090423583984,81.3685989379883
1910,11,30.1094245910645,25.8884410858154,30.0626525878906,24.4052028656006,45.5918197631836
1910,12,51.4203033447266,73.293098449707,69.1368179321289,99.3391723632812,108.488487243652
1911,1,154.910827636719,267.453094482422,208.984710693359,329.910705566406,339.885498046875
1911,2,46.8468399047852,69.9598236083984,68.7736740112305,95.5156936645508,76.4537811279297
1911,3,85.81201171875,133.481674194336,82.0981750488281,119.457931518555,197.353881835938
1911,4,69.0660781860352,79.3951263427734,82.1521072387695,107.150749206543,131.907699584961
1911,5,39.4926567077637,34.8511543273926,40.4393768310547,45.2340698242188,63.9693450927734
1911,6,60.4407844543457,30.9173049926758,41.913631439209,42.7247619628906,82.3286819458008
1911,7,17.1386451721191,15.5885524749756,13.8536224365234,11.9899082183838,22.2437992095947
1911,8,6.63814687728882,7.76376247406006,2.52429461479187,5.32307720184326,16.0677604675293
1911,9,53.4769325256348,48.6948204040527,47.4924278259277,52.8259048461914,69.5599517822266
1911,10,35.211856842041,33.687068939209,36.338794708252,36.9040298461914,34.0035972595215
1911,11,66.7943801879883,74.2604141235352,72.23974609375,89.7459945678711,118.888389587402
1911,12,29.2396373748779,45.0538673400879,39.1630249023438,55.1846046447754,67.2170333862305
1912,1,51.2060928344727,87.0705718994141,74.3162155151367,105.969436645508,112.411178588867
1912,2,33.464771270752,38.6363143920898,44.3781051635742,56.7448997497559,55.8596000671387
1912,3,108.078132629395,157.079528808594,123.049667358398,164.361541748047,171.865859985352
1912,4,76.4843826293945,82.2822799682617,82.0532073974609,109.555442810059,141.34977722168
1912,5,59.6706886291504,56.2358436584473,55.6135292053223,59.7007904052734,87.5519409179688
1912,6,45.0751800537109,34.3372116088867,38.2975234985352,42.9605140686035,77.3356094360352
1912,7,53.4037971496582,43.0261039733887,39.7591896057129,38.5568199157715,80.2730941772461
1912,8,43.3767242431641,38.8963890075684,45.1690902709961,45.7467956542969,49.1460075378418
1912,9,29.9820861816406,31.7520122528076,30.74001121521,35.115177154541,42.3444557189941
1912,10,82.2375030517578,95.4402313232422,77.6495132446289,79.4417114257812,112.782249450684
1912,11,44.2534370422363,53.4891510009766,51.6617813110352,67.5133972167969,77.2714767456055
1912,12,28.0403385162354,52.4819374084473,43.6817932128906,59.5472755432129,66.7324905395508
1913,1,36.9801750183105,60.634391784668,60.0225067138672,86.8891830444336,75.8929672241211
1913,2,36.4135284423828,48.1423950195312,41.8481559753418,55.8364753723145,55.6543159484863
1913,3,77.0253295898438,112.565399169922,94.5069046020508,133.719360351562,149.58740234375
1913,4,50.3280868530273,57.526294708252,48.1043281555176,54.9324645996094,102.056060791016
1913,5,28.7751712799072,26.2432880401611,27.8926258087158,32.9366302490234,50.0058784484863
1913,6,110.550575256348,88.5787582397461,95.0631103515625,107.051742553711,171.894729614258
1913,7,48.3844718933105,40.506893157959,36.371940612793,35.9470672607422,70.7275161743164
1913,8,24.0888404846191,25.9882125854492,24.677417755127,27.5332183837891,24.4641666412354
1913,9,40.8444747924805,23.8271026611328,44.7627182006836,53.3432960510254,52.5400276184082
1913,10,44.1844673156738,63.0012664794922,43.8341369628906,56.6088180541992,84.461296081543
1913,11,61.9073905944824,55.9212684631348,70.1071243286133,79.4076614379883,84.9188995361328
1913,12,42.3608131408691,61.549617767334,57.6441612243652,83.4006271362305,68.4883880615234
1914,1,132.658508300781,233.369064331055,173.119689941406,267.955017089844,284.231323242188
1914,2,40.3702239990234,67.6678771972656,53.1852416992188,68.7451400756836,81.849235534668
1914,3,32.068302154541,40.2771797180176,38.5876274108887,48.5840911865234,52.1688270568848
1914,4,85.3815155029297,88.3719787597656,89.3317337036133,104.983406066895,136.334228515625
1914,5,32.2162475585938,34.1495971679688,32.0971832275391,35.8110198974609,48.081485748291
1914,6,74.1893539428711,69.645133972168,68.5408172607422,81.6795043945312,110.839302062988
1914,7,70.6078948974609,77.6303253173828,48.0784606933594,45.7799644470215,120.926681518555
1914,8,13.1270961761475,13.8140354156494,12.7172250747681,12.4957504272461,25.0229110717773
1914,9,18.3517112731934,18.4597969055176,20.1174259185791,20.8968296051025,16.4768543243408
1914,10,66.290412902832,86.9336471557617,66.6379852294922,85.4156723022461,112.052200317383
1914,11,9.28494262695312,11.8839836120605,11.1716890335083,15.9555940628052,17.0979709625244
1914,12,22.0063800811768,32.2135353088379,36.126049041748,53.6428871154785,48.0625839233398
1915,1,33.6072311401367,41.6210021972656,47.1814842224121,66.1622619628906,60.3744659423828
1915,2,83.3595199584961,131.332397460938,115.921211242676,169.308364868164,190.820861816406
1915,3,34.7766876220703,51.5525436401367,40.1924095153809,53.6093482971191,63.3645286560059
1915,4,64.5793533325195,60.2045211791992,71.1567001342773,84.0341796875,90.2897796630859
1915,5,69.8525772094727,69.3284912109375,73.2262268066406,82.8660430908203,89.8868637084961
1915,6,46.0475196838379,34.0880889892578,39.5225563049316,45.0063705444336,79.7846832275391
1915,7,15.0525350570679,13.8075637817383,9.52402591705322,9.15509700775146,20.9272747039795
1915,8,7.34491491317749,7.48104238510132,7.21256685256958,8.04411697387695,11.1312217712402
1915,9,80.496711730957,75.979248046875,81.3124084472656,98.6034317016602,101.558250427246
1915,10,3.06281781196594,3.30750203132629,3.13903617858887,3.35510206222534,3.69208097457886
1915,11,59.204044342041,69.2243270874023,72.5398635864258,99.9827575683594,96.7753372192383
1915,12,28.2098197937012,37.5802803039551,37.0682640075684,48.7605781555176,44.9864120483398
1916,1,112.689506530762,166.496490478516,151.680435180664,212.30029296875,201.476333618164
1916,2,60.920280456543,95.025260925293,90.3146438598633,129.477554321289,137.695297241211
1916,3,89.5468444824219,115.062889099121,99.625373840332,125.214538574219,163.08952331543
1916,4,26.6447200775146,26.6418609619141,32.2690010070801,42.9500007629395,36.4607543945312
1916,5,11.984169960022,12.8872442245483,16.5240879058838,20.4716873168945,15.2371282577515
1916,6,8.17024230957031,12.4930906295776,12.038646697998,15.1521396636963,11.6412391662598
1916,7,25.1363258361816,21.293607711792,16.2874488830566,15.1452512741089,37.0111846923828
1916,8,37.1166954040527,48.8351020812988,33.609790802002,36.184871673584,64.4782104492188
1916,9,32.8991470336914,37.3019905090332,30.724666595459,43.6421165466309,66.6345672607422
1916,10,83.8230667114258,102.537704467773,94.1656265258789,125.625343322754,129.926086425781
1916,11,27.4562911987305,34.3802261352539,35.7191047668457,50.2456970214844,52.519889831543
1916,12,100.342018127441,149.454574584961,158.620422363281,228.369155883789,244.672653198242
1917,1,33.078556060791,44.3404808044434,42.3177490234375,58.1639518737793,55.7677764892578
1917,2,55.9873390197754,77.1048736572266,68.2215423583984,93.0448303222656,94.5648498535156
1917,3,54.3758239746094,86.873649597168,63.6636352539062,84.9695053100586,114.999824523926
1917,4,52.3727111816406,58.7055358886719,54.7837600708008,67.6691131591797,82.1699066162109
1917,5,86.9310684204102,84.0096206665039,85.0659866333008,84.0470809936523,100.511611938477
1917,6,7.79045629501343,7.476393699646,7.02662181854248,10.4131479263306,13.2505702972412
1917,7,33.3327217102051,30.0491104125977,33.5442581176758,33.8754463195801,44.0042114257812
1917,8,17.4007835388184,25.5968971252441,12.1574106216431,12.3984422683716,35.149585723877
1917,9,43.3912086486816,41.2451324462891,45.091423034668,58.073787689209,68.2239151000977
1917,10,5.45487022399902,8.43153190612793,6.02552032470703,8.66503429412842,7.66252565383911
1917,11,32.396110534668,32.5374565124512,39.1294250488281,49.8097343444824,43.5029449462891
1917,12,23.8578758239746,31.6191501617432,37.5266494750977,51.7521553039551,51.7077827453613
1918,1,99.9264297485352,179.817626953125,140.802841186523,212.875579833984,216.353927612305
1918,2,46.0826110839844,63.5964813232422,48.5238571166992,49.7859878540039,77.3092575073242
1918,3,44.5925598144531,50.6606025695801,47.2105941772461,50.3329849243164,54.8088836669922
1918,4,31.0098781585693,34.1106147766113,29.6790256500244,31.2260055541992,55.2270355224609
1918,5,45.7979278564453,43.5482635498047,45.5921821594238,49.8869895935059,68.6151275634766
1918,6,24.307933807373,24.3907508850098,23.59326171875,23.3179359436035,24.5372467041016
1918,7,45.7059898376465,42.1450233459473,36.3472633361816,34.543140411377,60.6841316223145
1918,8,10.8232698440552,12.7594366073608,8.48811721801758,7.2561411857605,21.6067409515381
1918,9,61.1293869018555,68.8029403686523,59.6039886474609,75.7230682373047,102.908683776855
1918,10,57.766227722168,70.5166702270508,59.5574607849121,77.7478790283203,94.161506652832
1918,11,45.8208770751953,57.3898277282715,53.7117576599121,72.5016860961914,74.3614959716797
1918,12,23.4300079345703,35.4437675476074,38.0231285095215,54.4452285766602,51.5811004638672
1919,1,4.95038795471191,7.290198802948,7.4989504814148,10.8693981170654,11.5724811553955
1919,2,80.3553161621094,123.336235046387,108.06916809082,144.724395751953,167.991622924805
1919,3,36.3459701538086,40.8122444152832,39.3363075256348,43.2909317016602,58.7771797180176
1919,4,39.9591484069824,45.0843200683594,37.4290771484375,37.6702156066895,61.8877983093262
1919,5,26.3866996765137,24.5589733123779,27.254903793335,32.9302139282227,32.5620079040527
1919,6,1.6514675617218,0,3.00629085359105e-06,0.0808579176664352,7.3744797706604
1919,7,16.382495880127,10.2795495986938,11.2642097473145,11.0443639755249,25.4876956939697
1919,8,27.511474609375,35.6673965454102,23.2963199615479,23.7409744262695,48.6052703857422
1919,9,68.2922668457031,78.3271026611328,65.9006881713867,74.5394439697266,105.484802246094
1919,10,69.4482879638672,77.7566452026367,76.6072616577148,104.821815490723,103.472465515137
1919,11,38.9234008789062,41.469669342041,48.1531829833984,64.7952499389648,55.1177406311035
1919,12,40.4631538391113,57.3701438903809,63.1481132507324,96.6536331176758,84.4407653808594
1920,1,19.4374351501465,25.4812259674072,24.8513069152832,26.7851638793945,24.3095436096191
1920,2,35.145824432373,58.0577392578125,44.0172309875488,60.8844451904297,69.1258239746094
1920,3,118.312072753906,181.872009277344,133.765045166016,176.457015991211,222.722412109375
1920,4,104.355949401855,109.332725524902,104.802589416504,127.21630859375,182.595062255859
1920,5,51.5160636901855,41.9723052978516,51.1982040405273,53.9178314208984,69.9321899414062
1920,6,15.5509195327759,12.304575920105,14.4753122329712,16.9399318695068,20.7036266326904
1920,7,17.2177429199219,16.744161605835,13.1197996139526,13.485650062561,26.3143863677979
1920,8,48.652172088623,58.3585929870605,37.0230331420898,43.0966835021973,91.3779220581055
1920,9,39.8041038513184,38.2122650146484,40.7578315734863,53.190673828125,59.7244873046875
1920,10,96.5757141113281,107.174865722656,98.7380447387695,118.281127929688,134.776550292969
1920,11,59.5360984802246,67.83642578125,67.2726974487305,95.3644866943359,108.935737609863
1920,12,52.6997756958008,83.5398712158203,78.8357009887695,114.878623962402,123.618522644043
1921,1,68.8720397949219,116.480331420898,94.6862106323242,146.848419189453,162.064437866211
1921,2,43.5220565795898,64.9878768920898,63.1657409667969,92.3817977905273,98.433837890625
1921,3,61.0875930786133,115.364379882812,61.7854690551758,89.9677963256836,122.39289855957
1921,4,79.3453903198242,78.0580978393555,81.8605346679688,96.5159072875977,134.046249389648
1921,5,57.4232215881348,66.2965393066406,56.1365203857422,68.9335784912109,85.69384765625
1921,6,14.699315071106,11.6423187255859,14.2862863540649,14.1193046569824,17.2072296142578
1921,7,34.9450302124023,30.0378799438477,24.6877765655518,24.4892997741699,53.0133247375488
1921,8,49.4700889587402,46.9217109680176,44.8521690368652,46.5084342956543,72.7518463134766
1921,9,21.660608291626,17.8962249755859,19.6804542541504,23.8500862121582,36.8001327514648
1921,10,35.4624176025391,53.557201385498,37.4559783935547,51.6604881286621,63.9159660339355
1921,11,24.9083766937256,26.2666664123535,29.8194007873535,35.4307479858398,38.8646087646484
1921,12,97.0768966674805,148.0302734375,143.599136352539,204.668899536133,190.414031982422
1922,1,48.5542831420898,77.3908996582031,67.9765243530273,96.400505065918,97.4971084594727
1922,2,76.5109252929688,107.12085723877,96.5588150024414,126.808296203613,139.157119750977
1922,3,70.7248077392578,115.703338623047,83.6719665527344,115.780540466309,135.540145874023
1922,4,80.484504699707,87.8296966552734,81.0216751098633,98.2371215820312,148.561279296875
1922,5,35.2780952453613,41.6702003479004,31.8207759857178,32.2385520935059,45.6663246154785
1922,6,12.8126411437988,11.7317342758179,10.2524147033691,11.3936548233032,20.0523300170898
1922,7,26.1400146484375,20.1046886444092,20.5011215209961,21.0646343231201,36.5553894042969
1922,8,77.4899215698242,102.289978027344,66.2507705688477,66.465576171875,134.484481811523
1922,9,9.64138698577881,8.49898147583008,10.0798063278198,13.2656450271606,15.6511116027832
1922,10,18.4210758209229,20.4031352996826,18.589656829834,18.6227989196777,19.8777542114258
1922,11,78.1633682250977,114.155143737793,87.0613250732422,130.136108398438,146.520156860352
1922,12,94.3600234985352,156.503982543945,138.377838134766,211.091247558594,217.60041809082
1923,1,66.9901962280273,143.348266601562,104.940269470215,175.852600097656,135.92414855957
1923,2,25.0805854797363,45.416877746582,35.181510925293,50.1265830993652,52.1006317138672
1923,3,63.8633995056152,112.618988037109,66.5224380493164,90.1647872924805,142.342529296875
1923,4,99.6354217529297,117.94775390625,100.024284362793,119.094314575195,167.287063598633
1923,5,48.7690162658691,47.6509399414062,49.5839576721191,54.7317352294922,64.4371490478516
1923,6,38.9526863098145,30.9039249420166,35.7873115539551,49.3831024169922,60.8666496276855
1923,7,53.8183059692383,41.7220993041992,36.1488838195801,32.8335914611816,80.8106536865234
1923,8,32.6629791259766,34.1890983581543,27.9370403289795,31.055326461792,49.3068771362305
1923,9,41.0358810424805,40.5604286193848,42.7686614990234,47.7189025878906,50.7168884277344
1923,10,54.6023483276367,56.3298263549805,58.9586296081543,60.737663269043,58.0097198486328
1923,11,24.0873870849609,25.6948833465576,32.3661308288574,48.1788444519043,33.603157043457
1923,12,32.0401725769043,42.7243118286133,40.1749038696289,59.8744239807129,63.7691879272461
1924,1,21.2587051391602,35.9433479309082,29.0736179351807,44.1375579833984,49.5991630554199
1924,2,18.7329502105713,29.1100196838379,28.0806427001953,43.375129699707,40.0237045288086
1924,3,77.3064498901367,111.407485961914,88.010612487793,117.162887573242,136.41064453125
1924,4,20.2645950317383,21.3553695678711,20.2706432342529,23.4833946228027,36.5444450378418
1924,5,33.3910064697266,32.7611694335938,32.8479995727539,38.5451202392578,39.1270637512207
1924,6,9.94134712219238,8.51676940917969,6.92673110961914,10.0739603042603,22.887321472168
1924,7,19.7246227264404,20.6724395751953,18.9790000915527,17.3769359588623,25.1361465454102
1924,8,10.3247737884521,10.6226453781128,10.6563806533813,11.9398126602173,15.350245475769
1924,9,21.4378242492676,18.9061164855957,19.8987102508545,22.54665184021,34.3862686157227
1924,10,46.4197616577148,51.1115760803223,49.1935691833496,65.2993698120117,73.495246887207
1924,11,33.820743560791,36.6959991455078,46.1179428100586,68.5745849609375,52.5745964050293
1924,12,87.7632064819336,133.144622802734,147.14778137207,242.726776123047,191.139221191406
1925,1,33.1777153015137,59.2691955566406,54.3729057312012,87.8497085571289,84.5020904541016
1925,2,43.2030410766602,66.875373840332,61.3518905639648,89.624382019043,88.9837112426758
1925,3,55.1756629943848,69.4881362915039,69.09716796875,95.6548156738281,101.022071838379
1925,4,57.8346328735352,61.0962448120117,59.2261009216309,74.1245422363281,97.9259414672852
1925,5,50.3059501647949,46.8868026733398,51.0963821411133,58.5878410339355,75.9641647338867
1925,6,63.9478302001953,63.3224220275879,58.169921875,68.298942565918,82.9793701171875
1925,7,46.1803741455078,45.0581970214844,37.9241333007812,35.7398109436035,57.9426879882812
1925,8,54.8061256408691,65.4396362304688,45.3480186462402,49.0951499938965,104.525909423828
1925,9,55.42333984375,59.706916809082,52.4780082702637,62.6348152160645,91.5968627929688
1925,10,34.1652793884277,32.4483299255371,30.6173534393311,28.8625335693359,34.346508026123
1925,11,56.8893394470215,59.6578941345215,74.903678894043,109.189254760742,98.5764770507812
1925,12,29.2478122711182,38.297248840332,50.3228187561035,78.3684616088867,58.5667190551758
1926,1,32.852352142334,47.5768241882324,53.8904685974121,85.3125076293945,72.3758010864258
1926,2,57.1478042602539,96.0711364746094,84.0755004882812,130.735290527344,128.775802612305
1926,3,31.2610321044922,48.0862922668457,31.8492393493652,41.9147987365723,64.3240432739258
1926,4,61.4190139770508,56.9594383239746,69.6415481567383,88.6913528442383,92.5369338989258
1926,5,68.181037902832,60.8781089782715,71.9179229736328,87.6976623535156,103.418609619141
1926,6,11.350079536438,7.25341367721558,11.3969058990479,11.1448431015015,13.2351226806641
1926,7,53.4791603088379,39.510871887207,44.9950637817383,41.6181907653809,62.3788452148438
