"year","month","BC","CC","EC","LC","MC","PC","RB"
1969,5,9.7934627532959,12.8480806350708,13.1194095611572,8.69754409790039,10.9809741973877,12.3561887741089,12.8591957092285
1969,6,9.0860767364502,11.9994430541992,12.6966161727905,8.1370964050293,10.1813287734985,12.0591945648193,12.0747451782227
1969,7,16.0786819458008,19.0661888122559,19.1626205444336,15.5908346176147,17.0444259643555,18.3313522338867,18.80686378479
1969,8,16.7625007629395,19.7229022979736,19.8271751403809,16.2857990264893,17.8199234008789,19.0993137359619,19.5173530578613
1969,9,12.2680883407593,15.0567388534546,15.3046741485596,11.5441102981567,13.2885684967041,14.5623607635498,14.986891746521
1969,10,0.639674961566925,3.37342882156372,4.18182992935181,-0.230047762393951,1.78625464439392,3.57515716552734,3.63339376449585
1969,11,-1.11695516109467,0.851001381874084,0.575611591339111,-1.34818804264069,-0.523259162902832,-0.0103648230433464,0.595958530902863
1969,12,-4.09523677825928,-2.19985604286194,-2.03951573371887,-4.68661832809448,-3.37274146080017,-2.51383876800537,-2.07508969306946
1970,1,-5.71966123580933,-3.14788866043091,-2.52419352531433,-6.84429931640625,-4.66423273086548,-3.10429430007935,-2.78172254562378
1970,2,-2.40843939781189,0.495556652545929,0.742027223110199,-3.29792976379395,-1.35331416130066,0.0150162726640701,0.724592089653015
1970,3,-4.53109931945801,-1.05106830596924,-0.188981488347054,-5.74012422561646,-3.20014429092407,-0.926701664924622,-0.607725322246552
1970,4,-2.3815004825592,1.10994231700897,1.79589462280273,-3.38922214508057,-1.0779185295105,0.987079679965973,1.34102892875671
1970,5,6.29552793502808,9.27553653717041,9.5165958404541,5.52673959732056,7.39664125442505,8.7696533203125,9.20246696472168
1970,6,11.2191181182861,14.1012134552002,14.7043762207031,10.5437717437744,12.3319578170776,14.0338315963745,14.1109590530396
1970,7,16.1729183197021,18.8505592346191,19.2521667480469,15.3397531509399,17.2303256988525,18.6014404296875,18.8561038970947
