0.537431241,0.317963162,0.121569288,0.21178441,0.429408705,0.499292928,0.590657744,NaN,0.083886,NaN,0.3185,0.29192
0.562306235,0.304414798,0.127609523,0.216421769,0.507689419,0.53768193,0.555519307,NaN,0.10096,NaN,0.32868,0.3958
0.398846929,0.215503662,0.0414406,0.155492032,0.392559938,0.368594018,0.372819487,NaN,0.045935,NaN,0.14552,0.21753
0.331637773,0.191370638,0.030411437,0.16139998,0.304111617,0.357345494,0.529438432,NaN,0.050553,NaN,0.15925,0.22504
0.398483917,0.240060071,0.047060313,0.181916778,0.392080467,0.464125771,0.599236247,NaN,0.073323,NaN,0.22746,0.30488
0.357982103,0.187560161,0.06,0.182853618,0.410272166,0.429237965,0.52416878,NaN,NaN,NaN,0.22746,0.26524
0.349390809,0.216350434,0.075808773,0.160867152,0.407324829,0.420050429,0.525828776,NaN,0.064689,NaN,0.22193,0.2876
0.402252331,0.197721434,0.089533105,0.230000095,0.407324829,0.580137039,0.665881184,NaN,0.078728,NaN,0.23898,0.35316
0.633059084,0.407297686,0.330186775,0.346818197,0.572629553,0.871431597,0.914267822,NaN,0.13203,NaN,0.63101,0.41571
0.523826919,0.411108163,0.213453497,0.388208963,0.64972569,0.747728872,0.733072026,NaN,0.18976,NaN,0.61883,0.53105
0.595495941,0.427196845,0.195868003,0.294934823,0.650078243,0.704386049,0.660812069,NaN,0.16345,NaN,0.61883,0.39035
0.708911393,0.341249413,0.23,0.310035514,0.669567334,0.641329754,0.740525296,NaN,0.13891,NaN,0.4579,0.46624
0.52775091,0.324313958,0.130744329,0.239889613,0.583826614,0.53951323,0.415166095,NaN,0.10071,NaN,0.36922,0.40557
0.44797461,0.196027888,0.088596487,0.162026492,0.442960816,0.400259979,0.417260586,NaN,0.068902,NaN,0.23655,0.3169
0.353850676,0.155382797,0.050787673,0.332630925,0.442960816,0.352608947,0.344042511,NaN,0.066568,NaN,0.27243,0.22861
0.3574808,0.176975502,0.037904386,0.148711652,0.328085173,0.366446121,0.449825473,NaN,0.06706,NaN,0.21418,0.24402
0.345898975,0.122316322,0.038707203,0.110634958,0.328085173,0.353099363,0.407757388,NaN,0.053795,NaN,0.2237,0.23312
0.457222783,0.165967456,0.09,0.156797753,0.254373538,0.414370296,0.540466821,NaN,0.072832,NaN,0.19956,0.26299
0.300677999,0.136711458,0.049086468,0.131339124,0.240081067,0.378687893,0.464286377,NaN,0.059199,NaN,0.18073,0.22749
0.360592335,0.19348757,0.143054175,0.194675368,0.419269301,0.48138344,0.492316912,NaN,0.081798,NaN,0.22281,0.29154
0.373038475,0.240060071,0.084391259,0.227657994,0.419269301,0.540574763,0.540078003,NaN,0.063412,NaN,0.25183,0.29831
0.418224878,0.276471299,0.167635638,0.336056247,0.498565365,0.559632693,0.639421517,NaN,0.091378,NaN,0.23566,0.33606
0.45929714,0.324313958,0.19,0.357369359,0.419720568,0.731029904,0.656870414,NaN,0.13977,NaN,0.47641,0.303
0.414110737,0.301027708,0.131241311,0.269288826,0.562983722,0.611654012,0.645047678,NaN,0.10194,NaN,0.36036,0.41966
0.459988592,0.316269617,0.372411076,0.34665425,0.538023019,0.558080744,0.57705469,NaN,0.12221,NaN,0.34397,0.41008
0.502478331,0.294676912,0.180614498,0.153653483,0.494236023,0.550935572,0.482824855,NaN,0.10096,NaN,0.36058,0.3402
0.315665227,0.182479525,0.104346973,0.088226914,0.494236023,0.420168377,0.594824445,NaN,0.057725,NaN,0.28926,0.27332
0.362355538,0.196451275,0.148578314,0.086675273,0.303434716,0.391773924,0.516537255,0.18475,0.051142,NaN,0.28758,0.19296
0.306659061,0.167237615,0.11,0.160568534,0.303434716,0.404499903,0.391513938,0.24105,0.05266,NaN,0.28217,0.34038
0.24209471,0.154493685,0.08,0.164760894,0.364722409,0.420516013,0.550873547,0.24556,0.053881,NaN,0.22005,0.24274
0.360021887,0.21677382,0.14,0.208353234,0.319750837,0.530704369,0.627277923,0.38858,0.079256,NaN,0.34669,0.34283
0.401733742,0.26927373,0.125048158,0.235064886,0.387201143,0.563419447,0.631355497,0.43834,0.086637,NaN,0.34804,0.29962
0.44367032,0.219737525,0.088753226,0.156235649,0.162836858,0.460245899,0.631355497,0.28042,0.084623,NaN,0.21145,0.33343
0.348612925,0.185443229,0.082938544,0.166939047,0.162836858,0.414928998,0.534264675,0.20938,0.057025,NaN,0.14321,0.23387
0.401681883,0.187136775,0.03775147,0.166939047,0.440394235,0.572172438,0.524580994,0.3132,0.073901,NaN,0.21544,0.30169
0.379693702,0.234132661,0.177441463,0.17460357,0.43631873,0.459923039,0.47507635,0.25883,0.069369,NaN,0.16631,0.23876
0.466505529,0.348870367,0.23,0.190231233,0.43631873,0.822660455,0.717808976,0.25883,0.11874,NaN,0.16631,0.33787
0.4751202,0.314999458,0.25,0.190231233,0.555062622,0.675401327,0.468809587,0.32864,0.10941,NaN,0.19451,0.36963
0.3617904,0.204072229,0.017260545,0.165223458,0.555062622,0.531263483,0.337458232,0.26965,0.039622,NaN,0.19659,0.27043
0.369343742,0.147380795,0.033527128,0.119411978,0.252846137,0.373434063,0.376562834,0.19345,0.055257,NaN,0.26264,0.27563
0.469,0.147380795,0.12,0.11,0.369,0.469,0.469,0.27681,0.077843,NaN,0.18751,0.35996
0.45,0.18,0.052002,0.12,0.369,0.45,0.45,0.26052,0.052002,NaN,0.18966,0.29417
0.55,0.22,0.085569,0.19,0.469,0.55,0.55,0.361,0.085569,NaN,0.34853,0.33822
0.46,0.18,0.079530667,0.12,0.369,0.46,0.46,0.361,0.085569,NaN,0.34853,0.28923
